,date_time,longitude,latitude,geohash,minimum_speed,maximum_speed,average_speed,number_of_vehicles
911517,2020-01-01 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,30,81
1029682,2020-01-01 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,31,77
1256859,2020-01-01 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,34,95
747240,2020-01-02 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,79,34,91
422388,2020-01-02 01:00:00,28.9984130859375,41.0421752929688,sxk97z,8,72,34,44
41467,2020-01-02 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,84,36,31
501244,2020-01-02 03:00:00,28.9984130859375,41.0421752929688,sxk97z,7,86,36,22
434998,2020-01-02 04:00:00,28.9984130859375,41.0421752929688,sxk97z,8,74,37,14
648795,2020-01-02 05:00:00,28.9984130859375,41.0421752929688,sxk97z,6,83,39,48
61232,2020-01-02 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,35,104
1142106,2020-01-02 07:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,25,142
329732,2020-01-02 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,21,179
1109473,2020-01-02 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,26,179
176845,2020-01-02 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,28,195
972472,2020-01-02 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,27,189
1065368,2020-01-02 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,27,186
202149,2020-01-02 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,27,147
218529,2020-01-02 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,24,161
1016107,2020-01-02 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,23,184
786025,2020-01-02 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,21,131
127959,2020-01-02 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,20,132
748188,2020-01-02 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,23,137
1185019,2020-01-02 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,24,129
350732,2020-01-02 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,66,26,113
20755,2020-01-02 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,68,30,110
1034303,2020-01-02 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,31,82
756435,2020-01-02 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,68,30,103
1270848,2020-01-03 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,29,87
1317293,2020-01-03 01:00:00,28.9984130859375,41.0421752929688,sxk97z,6,87,32,43
1279124,2020-01-03 02:00:00,28.9984130859375,41.0421752929688,sxk97z,10,81,38,34
693386,2020-01-03 03:00:00,28.9984130859375,41.0421752929688,sxk97z,7,74,36,23
76605,2020-01-03 04:00:00,28.9984130859375,41.0421752929688,sxk97z,8,86,41,27
51666,2020-01-03 05:00:00,28.9984130859375,41.0421752929688,sxk97z,6,81,38,45
199382,2020-01-03 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,76,34,102
1194270,2020-01-03 07:00:00,28.9984130859375,41.0421752929688,sxk97z,7,67,31,138
1037918,2020-01-03 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,73,26,133
45560,2020-01-03 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,26,188
457755,2020-01-03 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,26,183
528790,2020-01-03 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,26,181
442295,2020-01-03 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,25,201
143586,2020-01-03 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,25,170
1283216,2020-01-03 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,21,149
650132,2020-01-03 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,50,19,200
256167,2020-01-03 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,21,162
135572,2020-01-03 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,19,163
1160990,2020-01-03 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,51,20,113
796766,2020-01-03 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,66,20,140
185226,2020-01-03 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,56,25,134
988864,2020-01-03 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,29,118
616158,2020-01-03 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,28,114
851758,2020-01-03 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,28,111
107291,2020-01-04 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,31,105
577527,2020-01-04 01:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,31,55
1213621,2020-01-04 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,75,35,49
927821,2020-01-04 03:00:00,28.9984130859375,41.0421752929688,sxk97z,6,80,35,30
1310617,2020-01-04 04:00:00,28.9984130859375,41.0421752929688,sxk97z,6,77,34,28
1281136,2020-01-04 05:00:00,28.9984130859375,41.0421752929688,sxk97z,7,79,38,49
1235396,2020-01-04 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,81,35,76
981711,2020-01-04 07:00:00,28.9984130859375,41.0421752929688,sxk97z,7,71,34,78
55445,2020-01-04 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,68,30,106
374630,2020-01-04 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,77,31,180
436944,2020-01-04 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,28,169
497429,2020-01-04 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,25,161
75913,2020-01-04 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,24,164
343742,2020-01-04 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,27,129
712336,2020-01-04 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,22,146
470190,2020-01-04 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,76,24,143
181901,2020-01-04 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,23,133
584709,2020-01-04 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,23,134
991839,2020-01-04 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,56,20,131
304298,2020-01-04 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,68,25,125
121675,2020-01-04 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,27,126
349999,2020-01-04 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,26,101
1200691,2020-01-04 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,28,91
208368,2020-01-04 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,28,130
1311704,2020-01-05 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,28,111
977236,2020-01-05 01:00:00,28.9984130859375,41.0421752929688,sxk97z,6,86,32,68
1208107,2020-01-05 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,86,30,49
83860,2020-01-05 03:00:00,28.9984130859375,41.0421752929688,sxk97z,6,76,36,28
964091,2020-01-05 04:00:00,28.9984130859375,41.0421752929688,sxk97z,6,83,29,27
797349,2020-01-05 05:00:00,28.9984130859375,41.0421752929688,sxk97z,7,94,38,42
1216345,2020-01-05 06:00:00,28.9984130859375,41.0421752929688,sxk97z,10,76,35,56
41924,2020-01-05 07:00:00,28.9984130859375,41.0421752929688,sxk97z,7,83,34,58
1280557,2020-01-05 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,80,36,76
756449,2020-01-05 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,96,37,92
293115,2020-01-05 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,74,32,124
771485,2020-01-05 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,66,30,119
1068953,2020-01-05 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,30,93
429195,2020-01-05 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,31,116
1013198,2020-01-05 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,82,29,122
56953,2020-01-05 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,26,128
1094332,2020-01-05 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,26,150
674619,2020-01-05 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,24,125
195421,2020-01-05 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,27,115
167468,2020-01-05 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,56,28,99
934556,2020-01-05 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,29,90
284108,2020-01-05 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,59,29,82
1261570,2020-01-05 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,30,82
72700,2020-01-05 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,31,102
1185987,2020-01-06 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,33,64
649558,2020-01-06 01:00:00,28.9984130859375,41.0421752929688,sxk97z,8,59,33,38
1063850,2020-01-06 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,36,26
665563,2020-01-06 03:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,32,27
1024598,2020-01-06 04:00:00,28.9984130859375,41.0421752929688,sxk97z,6,74,36,17
847659,2020-01-06 05:00:00,28.9984130859375,41.0421752929688,sxk97z,9,77,39,43
527677,2020-01-06 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,85,32,88
554620,2020-01-06 07:00:00,28.9984130859375,41.0421752929688,sxk97z,6,59,31,111
791251,2020-01-06 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,55,24,131
466070,2020-01-06 09:00:00,28.9984130859375,41.0421752929688,sxk97z,3,67,25,144
1293644,2020-01-06 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,59,27,129
938225,2020-01-06 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,27,134
844877,2020-01-06 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,26,129
1105785,2020-01-06 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,59,25,183
1105307,2020-01-06 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,25,178
1066007,2020-01-06 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,52,24,219
396544,2020-01-06 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,25,166
1324266,2020-01-06 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,75,20,143
1004065,2020-01-06 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,22,123
390392,2020-01-06 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,24,111
1182304,2020-01-06 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,26,116
373413,2020-01-06 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,35,109
352828,2020-01-06 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,28,74
1134486,2020-01-06 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,33,93
384322,2020-01-07 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,75,36,55
551809,2020-01-07 01:00:00,28.9984130859375,41.0421752929688,sxk97z,6,83,36,43
461628,2020-01-07 02:00:00,28.9984130859375,41.0421752929688,sxk97z,8,79,42,36
1150406,2020-01-07 03:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,30,20
227556,2020-01-07 04:00:00,28.9984130859375,41.0421752929688,sxk97z,6,55,29,29
273701,2020-01-07 05:00:00,28.9984130859375,41.0421752929688,sxk97z,7,69,38,43
102051,2020-01-07 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,85,34,94
1270916,2020-01-07 07:00:00,28.9984130859375,41.0421752929688,sxk97z,6,66,31,155
286639,2020-01-07 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,23,135
228414,2020-01-07 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,25,144
1158280,2020-01-07 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,68,27,167
770896,2020-01-07 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,26,172
812976,2020-01-07 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,25,172
970732,2020-01-07 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,25,123
629777,2020-01-07 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,56,23,148
1248544,2020-01-07 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,52,22,107
823803,2020-01-07 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,23,85
297057,2020-01-07 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,20,83
209206,2020-01-07 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,53,25,46
278069,2020-01-07 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,51,18,89
670703,2020-01-07 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,23,108
62032,2020-01-07 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,30,80
113221,2020-01-07 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,30,59
697445,2020-01-07 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,33,91
410513,2020-01-08 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,36,76
1073048,2020-01-08 01:00:00,28.9984130859375,41.0421752929688,sxk97z,8,69,36,40
1286080,2020-01-08 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,84,39,38
378441,2020-01-08 03:00:00,28.9984130859375,41.0421752929688,sxk97z,7,74,34,30
566466,2020-01-08 04:00:00,28.9984130859375,41.0421752929688,sxk97z,9,67,39,22
35677,2020-01-08 05:00:00,28.9984130859375,41.0421752929688,sxk97z,8,73,36,48
373775,2020-01-08 06:00:00,28.9984130859375,41.0421752929688,sxk97z,7,73,36,75
751256,2020-01-08 07:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,32,92
161146,2020-01-08 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,54,27,86
69224,2020-01-08 09:00:00,28.9984130859375,41.0421752929688,sxk97z,7,61,26,124
565009,2020-01-08 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,26,121
1236566,2020-01-08 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,26,136
228733,2020-01-08 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,27,119
594540,2020-01-08 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,54,25,97
473655,2020-01-08 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,25,111
1225986,2020-01-08 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,25,115
1300589,2020-01-08 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,51,23,95
136806,2020-01-08 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,25,100
517858,2020-01-08 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,21,65
520612,2020-01-08 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,24,89
1121409,2020-01-08 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,25,114
113044,2020-01-08 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,30,94
1204747,2020-01-08 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,30,67
1034349,2020-01-08 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,30,104
106502,2020-01-09 00:00:00,28.9984130859375,41.0421752929688,sxk97z,7,77,37,66
1071476,2020-01-09 01:00:00,28.9984130859375,41.0421752929688,sxk97z,7,90,37,45
297979,2020-01-09 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,77,36,33
234787,2020-01-09 03:00:00,28.9984130859375,41.0421752929688,sxk97z,6,86,35,22
259279,2020-01-09 04:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,36,12
615439,2020-01-09 05:00:00,28.9984130859375,41.0421752929688,sxk97z,6,86,37,44
488225,2020-01-09 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,73,28,77
553412,2020-01-09 07:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,32,72
394218,2020-01-09 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,27,125
1083836,2020-01-09 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,26,127
734013,2020-01-09 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,27,125
859227,2020-01-09 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,26,171
1340,2020-01-09 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,24,170
567298,2020-01-09 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,22,153
140286,2020-01-09 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,24,147
493405,2020-01-09 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,56,21,184
677449,2020-01-09 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,20,151
1108166,2020-01-09 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,19,136
815930,2020-01-09 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,52,17,88
1003393,2020-01-09 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,19,94
927165,2020-01-09 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,29,125
855047,2020-01-09 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,32,93
1199473,2020-01-09 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,59,29,69
560223,2020-01-09 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,76,32,115
256425,2020-01-10 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,33,65
1299567,2020-01-10 01:00:00,28.9984130859375,41.0421752929688,sxk97z,6,75,36,37
586382,2020-01-10 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,73,39,32
185478,2020-01-10 03:00:00,28.9984130859375,41.0421752929688,sxk97z,7,97,33,29
328441,2020-01-10 04:00:00,28.9984130859375,41.0421752929688,sxk97z,16,104,42,20
284801,2020-01-10 05:00:00,28.9984130859375,41.0421752929688,sxk97z,6,74,37,33
284337,2020-01-10 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,78,36,87
644859,2020-01-10 07:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,32,126
579138,2020-01-10 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,27,108
974052,2020-01-10 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,28,153
1260303,2020-01-10 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,26,176
49563,2020-01-10 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,71,25,165
316900,2020-01-10 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,26,154
1197044,2020-01-10 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,25,178
837658,2020-01-10 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,22,184
1038878,2020-01-10 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,22,148
615647,2020-01-10 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,21,151
1159230,2020-01-10 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,59,21,90
194560,2020-01-10 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,52,20,111
318115,2020-01-10 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,53,18,87
229447,2020-01-10 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,23,126
1167491,2020-01-10 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,26,112
533137,2020-01-10 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,28,98
6262,2020-01-10 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,29,114
799186,2020-01-11 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,84,30,81
748314,2020-01-11 01:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,29,49
657745,2020-01-11 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,88,35,37
144546,2020-01-11 03:00:00,28.9984130859375,41.0421752929688,sxk97z,6,84,37,29
1229194,2020-01-11 04:00:00,28.9984130859375,41.0421752929688,sxk97z,7,77,42,22
1036223,2020-01-11 05:00:00,28.9984130859375,41.0421752929688,sxk97z,6,84,33,41
303503,2020-01-11 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,87,37,69
173654,2020-01-11 07:00:00,28.9984130859375,41.0421752929688,sxk97z,6,80,31,75
1124977,2020-01-11 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,90,33,104
606320,2020-01-11 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,74,29,168
207271,2020-01-11 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,26,156
939407,2020-01-11 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,27,139
1318363,2020-01-11 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,26,143
550750,2020-01-11 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,24,132
255014,2020-01-11 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,24,125
1146429,2020-01-11 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,25,113
740379,2020-01-11 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,24,120
529311,2020-01-11 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,20,115
62504,2020-01-11 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,77,23,101
903731,2020-01-11 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,24,99
385661,2020-01-11 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,21,102
213865,2020-01-11 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,28,106
16969,2020-01-11 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,27,67
336983,2020-01-11 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,29,128
697858,2020-01-12 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,30,88
902146,2020-01-12 01:00:00,28.9984130859375,41.0421752929688,sxk97z,6,73,30,66
39863,2020-01-12 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,69,34,56
1230681,2020-01-12 03:00:00,28.9984130859375,41.0421752929688,sxk97z,6,74,35,29
1196747,2020-01-12 04:00:00,28.9984130859375,41.0421752929688,sxk97z,7,79,32,23
610641,2020-01-12 05:00:00,28.9984130859375,41.0421752929688,sxk97z,7,82,33,32
694490,2020-01-12 06:00:00,28.9984130859375,41.0421752929688,sxk97z,8,82,41,45
534799,2020-01-12 07:00:00,28.9984130859375,41.0421752929688,sxk97z,8,73,39,43
974265,2020-01-12 08:00:00,28.9984130859375,41.0421752929688,sxk97z,8,73,36,59
951414,2020-01-12 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,75,34,97
305718,2020-01-12 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,68,30,96
298350,2020-01-12 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,70,31,108
608276,2020-01-12 12:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,32,102
169163,2020-01-12 13:00:00,28.9984130859375,41.0421752929688,sxk97z,6,65,28,100
978886,2020-01-12 14:00:00,28.9984130859375,41.0421752929688,sxk97z,6,61,26,99
1029718,2020-01-12 15:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,25,99
1210484,2020-01-12 16:00:00,28.9984130859375,41.0421752929688,sxk97z,6,72,23,90
208869,2020-01-12 17:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,24,109
294992,2020-01-12 18:00:00,28.9984130859375,41.0421752929688,sxk97z,6,56,28,95
762177,2020-01-12 19:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,29,94
1273889,2020-01-12 20:00:00,28.9984130859375,41.0421752929688,sxk97z,6,63,29,90
49816,2020-01-12 21:00:00,28.9984130859375,41.0421752929688,sxk97z,6,64,31,77
1001446,2020-01-12 22:00:00,28.9984130859375,41.0421752929688,sxk97z,6,57,28,51
728226,2020-01-12 23:00:00,28.9984130859375,41.0421752929688,sxk97z,6,81,33,98
459260,2020-01-13 00:00:00,28.9984130859375,41.0421752929688,sxk97z,6,62,33,56
333590,2020-01-13 01:00:00,28.9984130859375,41.0421752929688,sxk97z,6,76,32,37
503791,2020-01-13 02:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,32,27
1173630,2020-01-13 03:00:00,28.9984130859375,41.0421752929688,sxk97z,7,85,35,19
307589,2020-01-13 04:00:00,28.9984130859375,41.0421752929688,sxk97z,9,84,39,13
26400,2020-01-13 05:00:00,28.9984130859375,41.0421752929688,sxk97z,6,93,39,40
882884,2020-01-13 06:00:00,28.9984130859375,41.0421752929688,sxk97z,6,77,35,87
762488,2020-01-13 07:00:00,28.9984130859375,41.0421752929688,sxk97z,6,79,31,131
348451,2020-01-13 08:00:00,28.9984130859375,41.0421752929688,sxk97z,6,58,27,111
478218,2020-01-13 09:00:00,28.9984130859375,41.0421752929688,sxk97z,6,60,25,124
899812,2020-01-13 10:00:00,28.9984130859375,41.0421752929688,sxk97z,6,68,27,131
653085,2020-01-13 11:00:00,28.9984130859375,41.0421752929688,sxk97z,6,67,29,112
