,date_time,longitude,latitude,geohash,minimum_speed,maximum_speed,average_speed,number_of_vehicles
250543,2020-01-01 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,70,24,35
318233,2020-01-01 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,26,53
1102558,2020-01-01 02:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,27,36
288143,2020-01-01 03:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,61,30,23
997815,2020-01-01 04:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,57,28,15
749143,2020-01-01 05:00:00,28.9984130859375,41.0531616210938,sxk9ec,9,70,31,13
355150,2020-01-01 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,9,69,36,14
82900,2020-01-01 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,69,30,15
622992,2020-01-01 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,53,27,17
1212425,2020-01-01 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,61,26,11
99672,2020-01-01 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,51,27,15
412649,2020-01-01 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,28,28
784042,2020-01-01 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,25,29
1209611,2020-01-01 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,57,28,32
1134489,2020-01-01 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,57,24,40
1134028,2020-01-01 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,24,50
838192,2020-01-01 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,24,50
1282707,2020-01-01 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,24,49
1001047,2020-01-01 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,25,37
1272641,2020-01-01 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,68,26,34
733375,2020-01-01 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,25,35
639279,2020-01-01 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,26,32
106208,2020-01-01 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,26,36
286703,2020-01-01 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,10,76,26,18
344800,2020-01-02 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,66,29,18
498739,2020-01-02 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,23,16
452523,2020-01-02 03:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,25,11
70809,2020-01-02 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,64,29,53
566505,2020-01-02 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,61,24,123
1188704,2020-01-02 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,24,117
1062437,2020-01-02 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,22,76
89927,2020-01-02 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,20,96
1150592,2020-01-02 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,64,21,92
805676,2020-01-02 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,21,85
112884,2020-01-02 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,19,82
1032975,2020-01-02 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,4,66,17,67
1278810,2020-01-02 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,20,75
775524,2020-01-02 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,49,20,83
554341,2020-01-02 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,20,70
315709,2020-01-02 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,46,15,75
1203545,2020-01-02 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,42,18,76
948807,2020-01-02 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,45,20,65
583608,2020-01-02 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,24,43
1042201,2020-01-02 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,25,31
466014,2020-01-02 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,26,22
641272,2020-01-03 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,28,24
118531,2020-01-03 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,24,17
736848,2020-01-03 03:00:00,28.9984130859375,41.0531616210938,sxk9ec,8,66,29,11
411206,2020-01-03 05:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,67,29,11
371207,2020-01-03 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,68,27,54
347858,2020-01-03 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,26,114
1072066,2020-01-03 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,24,92
54910,2020-01-03 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,22,79
889323,2020-01-03 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,21,96
1177417,2020-01-03 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,49,20,100
288677,2020-01-03 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,51,19,86
158522,2020-01-03 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,22,79
641070,2020-01-03 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,61,21,84
736759,2020-01-03 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,22,70
1273106,2020-01-03 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,21,94
1318258,2020-01-03 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,63,22,91
945098,2020-01-03 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,51,19,68
1244225,2020-01-03 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,51,23,61
1127991,2020-01-03 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,22,51
573871,2020-01-03 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,74,26,47
769398,2020-01-03 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,24,50
1008918,2020-01-03 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,89,25,46
1026151,2020-01-04 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,26,43
433108,2020-01-04 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,57,28,28
794603,2020-01-04 02:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,60,30,14
1222495,2020-01-04 03:00:00,28.9984130859375,41.0531616210938,sxk9ec,8,66,30,15
339711,2020-01-04 05:00:00,28.9984130859375,41.0531616210938,sxk9ec,9,72,33,12
413879,2020-01-04 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,30,23
1006641,2020-01-04 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,66,29,35
86871,2020-01-04 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,68,28,59
437490,2020-01-04 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,24,66
676448,2020-01-04 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,65,21,93
491837,2020-01-04 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,19,90
209881,2020-01-04 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,19,95
863551,2020-01-04 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,19,81
1161767,2020-01-04 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,16,73
881314,2020-01-04 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,63,20,54
875432,2020-01-04 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,45,19,57
741880,2020-01-04 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,21,60
577176,2020-01-04 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,49,23,59
1258612,2020-01-04 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,49,18,58
269310,2020-01-04 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,64,23,61
1275642,2020-01-04 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,57,26,42
1228632,2020-01-04 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,68,25,57
250166,2020-01-04 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,47,24,28
1143611,2020-01-05 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,23,42
820074,2020-01-05 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,11,55,30,19
761534,2020-01-05 02:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,30,18
1037449,2020-01-05 03:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,30,12
170444,2020-01-05 04:00:00,28.9984130859375,41.0531616210938,sxk9ec,8,58,27,11
593106,2020-01-05 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,59,29,11
1072054,2020-01-05 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,24,16
1065984,2020-01-05 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,64,29,18
750756,2020-01-05 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,71,27,23
1317620,2020-01-05 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,25,36
1055705,2020-01-05 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,25,37
427409,2020-01-05 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,24,41
281956,2020-01-05 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,22,49
1119726,2020-01-05 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,69,24,50
205418,2020-01-05 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,22,45
912599,2020-01-05 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,49,24,52
1185040,2020-01-05 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,66,23,53
1249486,2020-01-05 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,23,51
35396,2020-01-05 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,23,51
353746,2020-01-05 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,46,23,32
701561,2020-01-05 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,46,23,36
1265376,2020-01-05 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,56,26,34
58311,2020-01-05 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,9,50,26,17
928150,2020-01-06 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,26,19
1245587,2020-01-06 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,27,13
441219,2020-01-06 02:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,25,11
755137,2020-01-06 05:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,76,29,14
1315251,2020-01-06 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,63,26,52
121913,2020-01-06 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,24,95
1031173,2020-01-06 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,20,76
226838,2020-01-06 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,20,64
526662,2020-01-06 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,45,19,54
171145,2020-01-06 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,21,71
446921,2020-01-06 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,49,19,56
682834,2020-01-06 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,47,20,94
110695,2020-01-06 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,19,81
115166,2020-01-06 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,57,21,85
639856,2020-01-06 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,19,84
266911,2020-01-06 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,19,97
149447,2020-01-06 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,51,18,63
580197,2020-01-06 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,43,16,79
710484,2020-01-06 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,45,20,63
1233354,2020-01-06 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,25,53
107412,2020-01-06 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,25,48
316721,2020-01-06 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,24,28
590841,2020-01-07 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,43,20,14
858823,2020-01-07 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,9,47,27,14
260947,2020-01-07 05:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,27,16
45536,2020-01-07 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,26,49
215779,2020-01-07 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,24,123
411878,2020-01-07 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,21,93
632035,2020-01-07 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,46,20,67
72550,2020-01-07 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,48,19,78
816913,2020-01-07 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,19,88
1138718,2020-01-07 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,19,76
1129268,2020-01-07 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,19,56
320684,2020-01-07 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,21,58
1295019,2020-01-07 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,18,53
1287393,2020-01-07 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,21,62
978918,2020-01-07 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,47,19,50
1061320,2020-01-07 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,45,17,34
278298,2020-01-07 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,45,18,63
477525,2020-01-07 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,69,21,60
1069593,2020-01-07 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,51,25,35
947033,2020-01-07 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,60,24,34
983587,2020-01-07 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,25,22
551729,2020-01-08 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,57,26,18
91936,2020-01-08 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,73,26,15
687127,2020-01-08 02:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,69,30,11
41844,2020-01-08 05:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,54,30,12
868851,2020-01-08 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,60,26,44
695699,2020-01-08 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,24,77
341606,2020-01-08 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,43,23,48
20023,2020-01-08 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,21,43
392550,2020-01-08 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,57,21,70
1176105,2020-01-08 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,19,66
1315707,2020-01-08 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,46,19,78
244194,2020-01-08 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,21,44
486476,2020-01-08 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,20,66
735981,2020-01-08 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,22,49
231084,2020-01-08 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,57,18,47
149633,2020-01-08 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,20,52
1280594,2020-01-08 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,43,19,37
1026549,2020-01-08 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,45,21,63
1046788,2020-01-08 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,22,56
1055643,2020-01-08 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,8,49,24,43
522243,2020-01-08 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,47,22,35
1120147,2020-01-08 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,26,26
130768,2020-01-09 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,8,59,28,20
425012,2020-01-09 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,27,13
353360,2020-01-09 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,62,28,47
483830,2020-01-09 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,48,23,73
763337,2020-01-09 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,24,66
919843,2020-01-09 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,23,62
519027,2020-01-09 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,20,65
1115148,2020-01-09 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,19,83
4134,2020-01-09 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,66,20,84
359935,2020-01-09 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,19,79
1169977,2020-01-09 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,63,21,68
880107,2020-01-09 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,19,63
95276,2020-01-09 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,53,19,94
499922,2020-01-09 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,45,18,74
1169408,2020-01-09 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,47,19,55
392163,2020-01-09 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,49,19,62
1065038,2020-01-09 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,22,43
1269845,2020-01-09 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,49,22,30
995942,2020-01-09 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,47,24,45
921542,2020-01-09 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,29,25
1058452,2020-01-10 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,65,28,25
543513,2020-01-10 01:00:00,28.9984130859375,41.0531616210938,sxk9ec,7,51,31,21
329471,2020-01-10 05:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,69,34,14
1216082,2020-01-10 06:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,68,30,50
93669,2020-01-10 07:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,25,114
644505,2020-01-10 08:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,56,26,85
715538,2020-01-10 09:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,23,70
1232120,2020-01-10 10:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,48,20,70
989321,2020-01-10 11:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,62,21,106
1276773,2020-01-10 12:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,46,19,73
829511,2020-01-10 13:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,19,71
507215,2020-01-10 14:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,63,22,86
642580,2020-01-10 15:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,52,21,78
215923,2020-01-10 16:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,54,21,79
714217,2020-01-10 17:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,65,21,52
1256487,2020-01-10 18:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,69,21,60
34592,2020-01-10 19:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,50,18,54
1078543,2020-01-10 20:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,22,56
675580,2020-01-10 21:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,59,23,53
1096196,2020-01-10 22:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,58,25,47
30142,2020-01-10 23:00:00,28.9984130859375,41.0531616210938,sxk9ec,6,55,26,49
