,date_time,longitude,latitude,geohash,minimum_speed,maximum_speed,average_speed,number_of_vehicles
280904,2020-01-07 11:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,53,19,164
97102,2020-01-07 12:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,62,19,163
586515,2020-01-07 13:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,70,19,128
963296,2020-01-07 14:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,69,20,132
254673,2020-01-07 15:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,48,19,128
114327,2020-01-07 16:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,52,21,97
624753,2020-01-07 17:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,54,16,78
228368,2020-01-07 18:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,15,60
1065080,2020-01-07 19:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,51,14,90
1269840,2020-01-07 20:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,67,17,138
362549,2020-01-07 21:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,64,19,109
462260,2020-01-07 22:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,54,22,89
163943,2020-01-07 23:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,57,23,103
677639,2020-01-08 00:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,67,23,77
708742,2020-01-08 01:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,81,28,40
1259030,2020-01-08 02:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,73,30,41
17348,2020-01-08 03:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,90,42,23
788156,2020-01-08 04:00:00,29.0093994140625,41.0421752929688,sxk9kp,8,82,44,20
867143,2020-01-08 05:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,89,40,43
372925,2020-01-08 06:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,67,27,82
37734,2020-01-08 07:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,67,24,113
392425,2020-01-08 08:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,59,21,116
738962,2020-01-08 09:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,58,21,172
1025267,2020-01-08 10:00:00,29.0093994140625,41.0421752929688,sxk9kp,4,60,22,155
65300,2020-01-08 11:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,22,140
486470,2020-01-08 12:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,57,22,128
315375,2020-01-08 13:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,50,20,136
587979,2020-01-08 14:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,57,21,127
320795,2020-01-08 15:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,56,20,130
601218,2020-01-08 16:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,63,20,94
984755,2020-01-08 17:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,57,21,105
537159,2020-01-08 18:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,55,18,73
171246,2020-01-08 19:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,53,17,116
294434,2020-01-08 20:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,71,19,127
525254,2020-01-08 21:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,87,20,109
276714,2020-01-08 22:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,61,20,93
974538,2020-01-08 23:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,67,21,123
976282,2020-01-09 00:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,74,24,83
500124,2020-01-09 01:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,66,30,55
102076,2020-01-09 02:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,76,36,37
347215,2020-01-09 03:00:00,29.0093994140625,41.0421752929688,sxk9kp,7,71,36,22
1188234,2020-01-09 04:00:00,29.0093994140625,41.0421752929688,sxk9kp,8,64,37,12
300176,2020-01-09 05:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,86,35,34
377672,2020-01-09 06:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,69,26,80
74973,2020-01-09 07:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,24,121
851139,2020-01-09 08:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,21,124
148567,2020-01-09 09:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,62,21,167
277236,2020-01-09 10:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,65,20,151
424453,2020-01-09 11:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,55,20,164
708842,2020-01-09 12:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,53,19,156
1018600,2020-01-09 13:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,63,19,175
125116,2020-01-09 14:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,52,18,154
1224601,2020-01-09 15:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,53,18,172
710447,2020-01-09 16:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,54,17,143
426815,2020-01-09 17:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,53,17,119
271722,2020-01-09 18:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,41,14,96
909601,2020-01-09 19:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,51,16,129
631357,2020-01-09 20:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,52,18,152
235921,2020-01-09 21:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,59,21,123
145802,2020-01-09 22:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,50,19,101
573553,2020-01-09 23:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,61,22,119
1119291,2020-01-10 00:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,77,23,82
100036,2020-01-10 01:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,77,27,44
1294985,2020-01-10 02:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,71,35,36
1312936,2020-01-10 03:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,84,38,31
465740,2020-01-10 04:00:00,29.0093994140625,41.0421752929688,sxk9kp,8,125,43,19
138844,2020-01-10 05:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,80,34,37
349682,2020-01-10 06:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,82,28,93
764677,2020-01-10 07:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,67,26,143
844515,2020-01-10 08:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,55,21,133
245179,2020-01-10 09:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,65,20,178
1271680,2020-01-10 10:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,58,21,190
147133,2020-01-10 11:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,65,21,171
652780,2020-01-10 12:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,66,20,158
20839,2020-01-10 13:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,21,162
393434,2020-01-10 14:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,58,20,159
437067,2020-01-10 15:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,62,21,145
49317,2020-01-10 16:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,55,21,112
76874,2020-01-10 17:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,58,16,103
392221,2020-01-10 18:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,59,17,107
706330,2020-01-10 19:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,56,18,103
406546,2020-01-10 20:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,48,18,137
1067692,2020-01-10 21:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,57,19,136
599212,2020-01-10 22:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,61,18,126
631285,2020-01-10 23:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,55,18,124
1272425,2020-01-11 00:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,67,19,106
254735,2020-01-11 01:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,71,22,62
557666,2020-01-11 02:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,68,25,48
251990,2020-01-11 03:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,75,33,35
264422,2020-01-11 04:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,66,33,22
597315,2020-01-11 05:00:00,29.0093994140625,41.0421752929688,sxk9kp,7,102,36,40
952470,2020-01-11 06:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,88,30,85
776023,2020-01-11 07:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,64,24,98
1044924,2020-01-11 08:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,73,22,105
1164930,2020-01-11 09:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,67,21,188
773768,2020-01-11 10:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,59,20,180
810654,2020-01-11 11:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,61,21,154
1004040,2020-01-11 12:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,55,19,154
583675,2020-01-11 13:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,52,18,147
1238146,2020-01-11 14:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,49,17,134
492423,2020-01-11 15:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,46,16,128
331057,2020-01-11 16:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,48,16,132
421861,2020-01-11 17:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,58,18,128
718696,2020-01-11 18:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,54,18,116
1254763,2020-01-11 19:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,61,16,111
172285,2020-01-11 20:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,57,18,129
524369,2020-01-11 21:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,17,126
704511,2020-01-11 22:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,48,16,88
213309,2020-01-11 23:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,79,16,131
20914,2020-01-12 00:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,57,18,108
924213,2020-01-12 01:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,65,18,82
1009921,2020-01-12 02:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,66,23,71
582242,2020-01-12 03:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,70,24,37
763295,2020-01-12 04:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,76,32,28
655570,2020-01-12 05:00:00,29.0093994140625,41.0421752929688,sxk9kp,7,112,40,36
207910,2020-01-12 06:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,83,32,65
1077627,2020-01-12 07:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,79,26,63
152122,2020-01-12 08:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,75,25,91
1299673,2020-01-12 09:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,69,26,124
818936,2020-01-12 10:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,24,127
1048332,2020-01-12 11:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,68,22,132
1118621,2020-01-12 12:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,68,23,130
1205837,2020-01-12 13:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,61,21,123
463231,2020-01-12 14:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,20,133
1308134,2020-01-12 15:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,57,21,123
971586,2020-01-12 16:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,51,19,109
1232690,2020-01-12 17:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,56,19,120
227983,2020-01-12 18:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,59,19,124
1147772,2020-01-12 19:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,53,20,100
459586,2020-01-12 20:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,66,20,115
396341,2020-01-12 21:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,20,110
823622,2020-01-12 22:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,60,20,90
815098,2020-01-12 23:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,78,22,105
180059,2020-01-13 00:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,64,21,71
1173077,2020-01-13 01:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,80,31,38
1107057,2020-01-13 02:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,65,34,27
26004,2020-01-13 03:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,73,36,16
1020549,2020-01-13 05:00:00,29.0093994140625,41.0421752929688,sxk9kp,7,116,38,38
881826,2020-01-13 06:00:00,29.0093994140625,41.0421752929688,sxk9kp,6,72,30,90
