,date_time,longitude,latitude,geohash,minimum_speed,maximum_speed,average_speed,number_of_vehicles
360664,2020-01-04 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,22,72
68333,2020-01-04 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,63,19,100
369572,2020-01-04 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,19,82
496391,2020-01-04 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,18,93
1281671,2020-01-04 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,17,84
667802,2020-01-04 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,17,77
887421,2020-01-04 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,20,65
1187957,2020-01-04 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,40,18,46
282332,2020-01-04 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,55,22,57
202335,2020-01-04 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,42,20,71
1223417,2020-01-04 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,21,52
1297459,2020-01-04 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,20,52
997095,2020-01-04 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,54,22,31
135813,2020-01-04 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,22,40
1211216,2020-01-04 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,23,25
566443,2020-01-05 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,80,26,25
1044143,2020-01-05 01:00:00,28.9984130859375,41.0586547851562,sxk9ef,8,51,23,15
225895,2020-01-05 02:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,55,27,11
595268,2020-01-05 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,8,45,22,12
479863,2020-01-05 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,54,23,21
122508,2020-01-05 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,51,20,32
244338,2020-01-05 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,24,33
1201838,2020-01-05 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,45,23,26
1082135,2020-01-05 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,23,41
46173,2020-01-05 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,66,24,38
1089166,2020-01-05 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,50,21,43
671378,2020-01-05 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,61,24,46
600411,2020-01-05 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,22,54
26204,2020-01-05 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,23,39
892090,2020-01-05 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,20,50
384702,2020-01-05 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,41,21,35
318717,2020-01-05 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,20,34
186728,2020-01-05 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,19,26
1225007,2020-01-05 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,49,21,27
735845,2020-01-05 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,41,22,20
992138,2020-01-06 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,9,45,24,15
275795,2020-01-06 01:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,57,23,12
1288503,2020-01-06 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,21,42
1288338,2020-01-06 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,22,90
321665,2020-01-06 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,17,77
494323,2020-01-06 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,41,17,73
588766,2020-01-06 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,45,19,50
1221957,2020-01-06 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,18,71
139879,2020-01-06 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,18,54
1006261,2020-01-06 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,35,15,98
394965,2020-01-06 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,41,16,101
839549,2020-01-06 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,40,15,99
998158,2020-01-06 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,17,85
358190,2020-01-06 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,16,97
433114,2020-01-06 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,15,76
925148,2020-01-06 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,16,87
18238,2020-01-06 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,20,67
818008,2020-01-06 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,53,23,50
396343,2020-01-06 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,21,44
198844,2020-01-06 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,44,23,26
155069,2020-01-07 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,20,13
1162151,2020-01-07 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,22,50
490727,2020-01-07 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,20,114
207107,2020-01-07 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,19,92
1000731,2020-01-07 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,20,81
1291701,2020-01-07 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,61,18,75
169597,2020-01-07 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,38,16,96
509840,2020-01-07 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,16,78
557475,2020-01-07 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,16,67
1215974,2020-01-07 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,16,84
252870,2020-01-07 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,40,16,54
1317227,2020-01-07 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,17,68
19546,2020-01-07 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,16,56
478894,2020-01-07 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,35,18,38
356476,2020-01-07 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,37,18,58
244134,2020-01-07 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,63,22,51
1239244,2020-01-07 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,42,20,55
568472,2020-01-07 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,41,21,34
1010716,2020-01-07 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,22,29
454057,2020-01-08 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,43,22,13
721981,2020-01-08 01:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,18,13
284345,2020-01-08 02:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,48,19,11
888052,2020-01-08 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,47,23,43
327588,2020-01-08 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,20,75
1118047,2020-01-08 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,20,49
1164569,2020-01-08 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,66,21,65
437824,2020-01-08 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,19,74
259261,2020-01-08 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,51,20,80
987210,2020-01-08 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,37,17,70
637213,2020-01-08 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,40,19,54
1070008,2020-01-08 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,51,17,57
188341,2020-01-08 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,38,18,58
1125217,2020-01-08 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,60,18,53
447136,2020-01-08 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,16,73
94342,2020-01-08 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,19,38
1301079,2020-01-08 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,17,70
1197067,2020-01-08 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,21,53
843625,2020-01-08 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,21,37
285151,2020-01-08 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,8,44,20,27
1137299,2020-01-08 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,8,47,23,24
822852,2020-01-09 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,23,15
22923,2020-01-09 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,50,22,42
1077127,2020-01-09 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,20,67
1168855,2020-01-09 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,19,68
496653,2020-01-09 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,53,22,56
1122971,2020-01-09 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,42,18,74
124979,2020-01-09 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,51,19,72
661683,2020-01-09 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,50,18,86
1113275,2020-01-09 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,17,78
272271,2020-01-09 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,37,17,87
534577,2020-01-09 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,37,18,84
1129906,2020-01-09 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,41,16,88
335736,2020-01-09 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,18,83
987784,2020-01-09 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,37,17,62
691366,2020-01-09 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,55,19,51
810959,2020-01-09 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,20,49
145013,2020-01-09 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,38,19,38
1287102,2020-01-09 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,22,37
950372,2020-01-09 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,22,23
448468,2020-01-10 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,53,22,21
572242,2020-01-10 01:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,22,17
920991,2020-01-10 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,21,47
825533,2020-01-10 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,53,20,115
324818,2020-01-10 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,19,101
109220,2020-01-10 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,20,79
753916,2020-01-10 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,20,72
765962,2020-01-10 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,65,21,107
1154491,2020-01-10 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,20,71
528827,2020-01-10 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,54,21,70
1087990,2020-01-10 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,53,19,94
706544,2020-01-10 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,49,19,91
511394,2020-01-10 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,18,78
515922,2020-01-10 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,17,70
66106,2020-01-10 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,35,17,61
723393,2020-01-10 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,54,19,63
276294,2020-01-10 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,8,48,21,44
169300,2020-01-10 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,21,58
735526,2020-01-10 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,142,23,42
740360,2020-01-10 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,23,42
1057397,2020-01-11 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,52,24,35
1299002,2020-01-11 01:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,50,21,21
860055,2020-01-11 03:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,53,23,13
1211404,2020-01-11 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,49,28,13
810806,2020-01-11 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,54,25,35
1324196,2020-01-11 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,22,50
601908,2020-01-11 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,21,79
467047,2020-01-11 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,52,20,88
314158,2020-01-11 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,18,81
119551,2020-01-11 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,49,17,86
243263,2020-01-11 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,18,78
1190387,2020-01-11 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,20,66
1320802,2020-01-11 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,52,22,65
57523,2020-01-11 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,55,20,56
166593,2020-01-11 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,21,51
10368,2020-01-11 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,50,22,47
493947,2020-01-11 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,21,46
13355,2020-01-11 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,54,24,37
530122,2020-01-11 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,49,22,35
729142,2020-01-11 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,21,31
871252,2020-01-11 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,8,49,26,28
139397,2020-01-12 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,45,22,22
331152,2020-01-12 01:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,60,23,28
735297,2020-01-12 02:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,51,26,12
1243588,2020-01-12 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,10,44,23,12
245438,2020-01-12 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,46,23,17
558397,2020-01-12 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,46,22,22
824008,2020-01-12 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,59,23,34
777731,2020-01-12 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,60,22,43
1290572,2020-01-12 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,55,24,29
841115,2020-01-12 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,53,22,35
1130447,2020-01-12 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,20,34
591540,2020-01-12 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,54,22,45
1129655,2020-01-12 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,58,22,49
305603,2020-01-12 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,21,44
792730,2020-01-12 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,51,23,50
665389,2020-01-12 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,48,21,42
74254,2020-01-12 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,21,35
443514,2020-01-12 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,55,24,30
1154816,2020-01-12 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,8,62,23,24
472188,2020-01-12 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,44,22,22
272701,2020-01-12 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,53,23,22
6574,2020-01-13 01:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,25,11
638645,2020-01-13 05:00:00,28.9984130859375,41.0586547851562,sxk9ef,10,54,28,12
1267171,2020-01-13 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,51,23,48
327188,2020-01-13 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,50,22,104
584083,2020-01-13 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,20,107
529598,2020-01-13 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,20,75
1107733,2020-01-13 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,47,20,77
621903,2020-01-13 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,17,77
820614,2020-01-13 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,39,16,88
116598,2020-01-13 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,19,59
1002283,2020-01-13 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,41,18,77
94258,2020-01-13 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,38,18,74
1208043,2020-01-13 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,19,58
899331,2020-01-13 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,37,18,63
532809,2020-01-13 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,18,59
114668,2020-01-13 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,19,68
436120,2020-01-13 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,65,22,49
668626,2020-01-13 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,49,20,31
191720,2020-01-13 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,22,31
237423,2020-01-13 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,9,51,24,23
575027,2020-01-14 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,10,46,23,15
548974,2020-01-14 05:00:00,28.9984130859375,41.0586547851562,sxk9ef,8,63,23,13
1160829,2020-01-14 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,49,21,48
347537,2020-01-14 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,20,108
806396,2020-01-14 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,50,19,87
850460,2020-01-14 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,20,34
38825,2020-01-14 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,49,21,57
870565,2020-01-14 11:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,41,18,69
851481,2020-01-14 12:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,18,73
487479,2020-01-14 13:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,17,67
1148210,2020-01-14 14:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,38,19,76
1091881,2020-01-14 15:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,48,18,93
414772,2020-01-14 16:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,51,19,80
1006933,2020-01-14 17:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,55,19,88
773549,2020-01-14 18:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,19,80
810110,2020-01-14 19:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,20,55
45739,2020-01-14 20:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,45,23,60
815666,2020-01-14 21:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,43,20,37
223407,2020-01-14 22:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,53,22,37
447424,2020-01-14 23:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,59,24,22
965616,2020-01-15 00:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,46,24,24
222317,2020-01-15 01:00:00,28.9984130859375,41.0586547851562,sxk9ef,7,63,20,14
1076925,2020-01-15 05:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,51,24,12
759928,2020-01-15 06:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,60,22,68
667585,2020-01-15 07:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,60,20,132
1289822,2020-01-15 08:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,55,19,93
73530,2020-01-15 09:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,56,19,76
644933,2020-01-15 10:00:00,28.9984130859375,41.0586547851562,sxk9ef,6,50,20,91
